Zip Code,Zip Code Layer: A,Zip Code Layer: B,Zip Code Layer: C,,,,,,TOTAL Zip Codes Grouped,4623
34275,Out of NYS,Florida,-,,,,,,,
34285,Out of NYS,Florida,-,,,,,,,
34287,Out of NYS,Florida,-,,,,,,,
34288,Out of NYS,Florida,-,,,,,,,
34289,Out of NYS,Florida,-,,,,,,,
34292,Out of NYS,Florida,-,,,,,,,
34442,Out of NYS,Florida,-,,,,,,,
34465,Out of NYS,Florida,-,,,,,,,
34473,Out of NYS,Florida,-,,,,,,,
34476,Out of NYS,Florida,-,,,,,,,
34481,Out of NYS,Florida,-,,,,,,,
34604,Out of NYS,Florida,-,,,,,,,
34606,Out of NYS,Florida,-,,,,,,,
34653,Out of NYS,Florida,-,,,,,,,
34654,Out of NYS,Florida,-,,,,,,,
34667,Out of NYS,Florida,-,,,,,,,
34668,Out of NYS,Florida,-,,,,,,,
34684,Out of NYS,Florida,-,,,,,,,
34691,Out of NYS,Florida,-,,,,,,,
34698,Out of NYS,Florida,-,,,,,,,
34736,Out of NYS,Florida,-,,,,,,,
34741,Out of NYS,Florida,-,,,,,,,
34743,Out of NYS,Florida,-,,,,,,,
34744,Out of NYS,Florida,-,,,,,,,
34746,Out of NYS,Florida,-,,,,,,,
34747,Out of NYS,Florida,-,,,,,,,
34748,Out of NYS,Florida,-,,,,,,,
34756,Out of NYS,Florida,-,,,,,,,
34758,Out of NYS,Florida,-,,,,,,,
34759,Out of NYS,Florida,-,,,,,,,
34761,Out of NYS,Florida,-,,,,,,,
34772,Out of NYS,Florida,-,,,,,,,
34786,Out of NYS,Florida,-,,,,,,,
34787,Out of NYS,Florida,-,,,,,,,
34949,Out of NYS,Florida,-,,,,,,,
34951,Out of NYS,Florida,-,,,,,,,
34952,Out of NYS,Florida,-,,,,,,,
34957,Out of NYS,Florida,-,,,,,,,
34982,Out of NYS,Florida,-,,,,,,,
34983,Out of NYS,Florida,-,,,,,,,
34986,Out of NYS,Florida,-,,,,,,,
34987,Out of NYS,Florida,-,,,,,,,
34990,Out of NYS,Florida,-,,,,,,,
34994,Out of NYS,Florida,-,,,,,,,
34995,Out of NYS,Florida,-,,,,,,,
34996,Out of NYS,Florida,-,,,,,,,
34997,Out of NYS,Florida,-,,,,,,,
34742,Out of NYS,Florida,-,,,,,,,
34742,Out of NYS,Florida,-,,,,,,,
10100,Out of NYS,Other,France,,,,,,,
59220,Out of NYS,Other,France,,,,,,,
30005,Out of NYS,Other,Georgia,,,,,,,
30009,Out of NYS,Other,Georgia,,,,,,,
30016,Out of NYS,Other,Georgia,,,,,,,
30030,Out of NYS,Other,Georgia,,,,,,,
30038,Out of NYS,Other,Georgia,,,,,,,
30040,Out of NYS,Other,Georgia,,,,,,,
30041,Out of NYS,Other,Georgia,,,,,,,
30047,Out of NYS,Other,Georgia,,,,,,,
30052,Out of NYS,Other,Georgia,,,,,,,
30058,Out of NYS,Other,Georgia,,,,,,,
30066,Out of NYS,Other,Georgia,,,,,,,
30068,Out of NYS,Other,Georgia,,,,,,,
30075,Out of NYS,Other,Georgia,,,,,,,
30076,Out of NYS,Other,Georgia,,,,,,,
30082,Out of NYS,Other,Georgia,,,,,,,
30083,Out of NYS,Other,Georgia,,,,,,,
30084,Out of NYS,Other,Georgia,,,,,,,
30088,Out of NYS,Other,Georgia,,,,,,,
30092,Out of NYS,Other,Georgia,,,,,,,
30093,Out of NYS,Other,Georgia,,,,,,,
30097,Out of NYS,Other,Georgia,,,,,,,
30101,Out of NYS,Other,Georgia,,,,,,,
30188,Out of NYS,Other,Georgia,,,,,,,
30200,Out of NYS,Other,Georgia,,,,,,,
30213,Out of NYS,Other,Georgia,,,,,,,
30236,Out of NYS,Other,Georgia,,,,,,,
30253,Out of NYS,Other,Georgia,,,,,,,
30291,Out of NYS,Other,Georgia,,,,,,,
30306,Out of NYS,Other,Georgia,,,,,,,
30308,Out of NYS,Other,Georgia,,,,,,,
30312,Out of NYS,Other,Georgia,,,,,,,
30313,Out of NYS,Other,Georgia,,,,,,,
30316,Out of NYS,Other,Georgia,,,,,,,
30318,Out of NYS,Other,Georgia,,,,,,,
30319,Out of NYS,Other,Georgia,,,,,,,
30324,Out of NYS,Other,Georgia,,,,,,,
30327,Out of NYS,Other,Georgia,,,,,,,
30328,Out of NYS,Other,Georgia,,,,,,,
30329,Out of NYS,Other,Georgia,,,,,,,
30339,Out of NYS,Other,Georgia,,,,,,,
30341,Out of NYS,Other,Georgia,,,,,,,
30342,Out of NYS,Other,Georgia,,,,,,,
30350,Out of NYS,Other,Georgia,,,,,,,
30417,Out of NYS,Other,Georgia,,,,,,,
30506,Out of NYS,Other,Georgia,,,,,,,
30519,Out of NYS,Other,Georgia,,,,,,,
30606,Out of NYS,Other,Georgia,,,,,,,
30646,Out of NYS,Other,Georgia,,,,,,,
30720,Out of NYS,Other,Georgia,,,,,,,
30809,Out of NYS,Other,Georgia,,,,,,,
31000,Out of NYS,Other,Georgia,,,,,,,
31406,Out of NYS,Other,Georgia,,,,,,,
31411,Out of NYS,Other,Georgia,,,,,,,
31516,Out of NYS,Other,Georgia,,,,,,,
31522,Out of NYS,Other,Georgia,,,,,,,
31803,Out of NYS,Other,Georgia,,,,,,,
31909,Out of NYS,Other,Georgia,,,,,,,
20249,Out of NYS,Other,Germany,,,,,,,
60386,Out of NYS,Other,Germany,,,,,,,
39823,Out of NYS,Other,Gerogia,,,,,,,
96753,Out of NYS,Other,Hawaii,,,,,,,
96822,Out of NYS,Other,Hawaii,,,,,,,
83340,Out of NYS,Other,Idaho,,,,,,,
83611,Out of NYS,Other,Idaho,,,,,,,
83702,Out of NYS,Other,Idaho,,,,,,,
83714,Out of NYS,Other,Idaho,,,,,,,
83854,Out of NYS,Other,Idaho,,,,,,,
60004,Out of NYS,Other,Illinois,,,,,,,
60005,Out of NYS,Other,Illinois,,,,,,,
60014,Out of NYS,Other,Illinois,,,,,,,
60022,Out of NYS,Other,Illinois,,,,,,,
60025,Out of NYS,Other,Illinois,,,,,,,
60026,Out of NYS,Other,Illinois,,,,,,,
60035,Out of NYS,Other,Illinois,,,,,,,
60062,Out of NYS,Other,Illinois,,,,,,,
60067,Out of NYS,Other,Illinois,,,,,,,
60093,Out of NYS,Other,Illinois,,,,,,,
60130,Out of NYS,Other,Illinois,,,,,,,
60134,Out of NYS,Other,Illinois,,,,,,,
60174,Out of NYS,Other,Illinois,,,,,,,
60176,Out of NYS,Other,Illinois,,,,,,,
60188,Out of NYS,Other,Illinois,,,,,,,
60202,Out of NYS,Other,Illinois,,,,,,,
60302,Out of NYS,Other,Illinois,,,,,,,
60305,Out of NYS,Other,Illinois,,,,,,,
60410,Out of NYS,Other,Illinois,,,,,,,
60506,Out of NYS,Other,Illinois,,,,,,,
60516,Out of NYS,Other,Illinois,,,,,,,
60521,Out of NYS,Other,Illinois,,,,,,,
60525,Out of NYS,Other,Illinois,,,,,,,
60540,Out of NYS,Other,Illinois,,,,,,,
60564,Out of NYS,Other,Illinois,,,,,,,
60608,Out of NYS,Other,Illinois,,,,,,,
60610,Out of NYS,Other,Illinois,,,,,,,
60611,Out of NYS,Other,Illinois,,,,,,,
60614,Out of NYS,Other,Illinois,,,,,,,
60615,Out of NYS,Other,Illinois,,,,,,,
60620,Out of NYS,Other,Illinois,,,,,,,
60630,Out of NYS,Other,Illinois,,,,,,,
60644,Out of NYS,Other,Illinois,,,,,,,
60645,Out of NYS,Other,Illinois,,,,,,,
60657,Out of NYS,Other,Illinois,,,,,,,
60659,Out of NYS,Other,Illinois,,,,,,,
60660,Out of NYS,Other,Illinois,,,,,,,
61761,Out of NYS,Other,Illinois,,,,,,,
62468,Out of NYS,Other,Illinois,,,,,,,
62711,Out of NYS,Other,Illinois,,,,,,,
62918,Out of NYS,Other,Illinois,,,,,,,
46077,Out of NYS,Other,Indiana,,,,,,,
46235,Out of NYS,Other,Indiana,,,,,,,
46240,Out of NYS,Other,Indiana,,,,,,,
46256,Out of NYS,Other,Indiana,,,,,,,
46402,Out of NYS,Other,Indiana,,,,,,,
46514,Out of NYS,Other,Indiana,,,,,,,
46617,Out of NYS,Other,Indiana,,,,,,,
46804,Out of NYS,Other,Indiana,,,,,,,
47401,Out of NYS,Other,Indiana,,,,,,,
50208,Out of NYS,Other,Iowa,,,,,,,
50701,Out of NYS,Other,Iowa,,,,,,,
52162,Out of NYS,Other,Iowa,,,,,,,
52401,Out of NYS,Other,Iowa,,,,,,,
00153,Out of NYS,Other,Italy,,,,,,,
00187,Out of NYS,Other,Italy,,,,,,,
66213,Out of NYS,Other,Kansas,,,,,,,
66221,Out of NYS,Other,Kansas,,,,,,,
66224,Out of NYS,Other,Kansas,,,,,,,
66502,Out of NYS,Other,Kansas,,,,,,,
66502,Out of NYS,Other,Kansas,,,,,,,
67156,Out of NYS,Other,Kansas,,,,,,,
67206,Out of NYS,Other,Kansas,,,,,,,
67601,Out of NYS,Other,Kansas,,,,,,,
40059,Out of NYS,Other,Kentucky,,,,,,,
40204,Out of NYS,Other,Kentucky,,,,,,,
40207,Out of NYS,Other,Kentucky,,,,,,,
40219,Out of NYS,Other,Kentucky,,,,,,,
40232,Out of NYS,Other,Kentucky,,,,,,,
40245,Out of NYS,Other,Kentucky,,,,,,,
40509,Out of NYS,Other,Kentucky,,,,,,,
41005,Out of NYS,Other,Kentucky,,,,,,,
41011,Out of NYS,Other,Kentucky,,,,,,,
70115,Out of NYS,Other,Louisiana,,,,,,,
70119,Out of NYS,Other,Louisiana,,,,,,,
70123,Out of NYS,Other,Louisiana,,,,,,,
70124,Out of NYS,Other,Louisiana,,,,,,,
70422,Out of NYS,Other,Louisiana,,,,,,,
70448,Out of NYS,Other,Louisiana,,,,,,,
70459,Out of NYS,Other,Louisiana,,,,,,,
70460,Out of NYS,Other,Louisiana,,,,,,,
70711,Out of NYS,Other,Louisiana,,,,,,,
70739,Out of NYS,Other,Louisiana,,,,,,,
70806,Out of NYS,Other,Louisiana,,,,,,,
70810,Out of NYS,Other,Louisiana,,,,,,,
70508,Out of NYS,Other,Luisiana,,,,,,,
03909,Out of NYS,Other,Maine,,,,,,,
04032,Out of NYS,Other,Maine,,,,,,,
04090,Out of NYS,Other,Maine,,,,,,,
04092,Out of NYS,Other,Maine,,,,,,,
04101,Out of NYS,Other,Maine,,,,,,,
04102,Out of NYS,Other,Maine,,,,,,,
04105,Out of NYS,Other,Maine,,,,,,,
04107,Out of NYS,Other,Maine,,,,,,,
04217,Out of NYS,Other,Maine,,,,,,,
04355,Out of NYS,Other,Maine,,,,,,,
04537,Out of NYS,Other,Maine,,,,,,,
04553,Out of NYS,Other,Maine,,,,,,,
04563,Out of NYS,Other,Maine,,,,,,,
04617,Out of NYS,Other,Maine,,,,,,,
04685,Out of NYS,Other,Maine,,,,,,,
04777,Out of NYS,Other,Maine,,,,,,,
04856,Out of NYS,Other,Maine,,,,,,,
04901,Out of NYS,Other,Maine,,,,,,,
04915,Out of NYS,Other,Maine,,,,,,,
04938,Out of NYS,Other,Maine,,,,,,,
20607,Out of NYS,Other,Maryland,,,,,,,
20616,Out of NYS,Other,Maryland,,,,,,,
20637,Out of NYS,Other,Maryland,,,,,,,
20639,Out of NYS,Other,Maryland,,,,,,,
20678,Out of NYS,Other,Maryland,,,,,,,
20706,Out of NYS,Other,Maryland,,,,,,,
20707,Out of NYS,Other,Maryland,,,,,,,
20715,Out of NYS,Other,Maryland,,,,,,,
20716,Out of NYS,Other,Maryland,,,,,,,
20723,Out of NYS,Other,Maryland,,,,,,,
20737,Out of NYS,Other,Maryland,,,,,,,
20748,Out of NYS,Other,Maryland,,,,,,,
20772,Out of NYS,Other,Maryland,,,,,,,
20774,Out of NYS,Other,Maryland,,,,,,,
20784,Out of NYS,Other,Maryland,,,,,,,
20785,Out of NYS,Other,Maryland,,,,,,,
20814,Out of NYS,Other,Maryland,,,,,,,
20815,Out of NYS,Other,Maryland,,,,,,,
20816,Out of NYS,Other,Maryland,,,,,,,
20817,Out of NYS,Other,Maryland,,,,,,,
20850,Out of NYS,Other,Maryland,,,,,,,
20852,Out of NYS,Other,Maryland,,,,,,,
20853,Out of NYS,Other,Maryland,,,,,,,
20854,Out of NYS,Other,Maryland,,,,,,,
20859,Out of NYS,Other,Maryland,,,,,,,
20871,Out of NYS,Other,Maryland,,,,,,,
20874,Out of NYS,Other,Maryland,,,,,,,
20876,Out of NYS,Other,Maryland,,,,,,,
20877,Out of NYS,Other,Maryland,,,,,,,
20878,Out of NYS,Other,Maryland,,,,,,,
20901,Out of NYS,Other,Maryland,,,,,,,
20902,Out of NYS,Other,Maryland,,,,,,,
20904,Out of NYS,Other,Maryland,,,,,,,
20910,Out of NYS,Other,Maryland,,,,,,,
21012,Out of NYS,Other,Maryland,,,,,,,
21015,Out of NYS,Other,Maryland,,,,,,,
21040,Out of NYS,Other,Maryland,,,,,,,
21042,Out of NYS,Other,Maryland,,,,,,,
21043,Out of NYS,Other,Maryland,,,,,,,
21044,Out of NYS,Other,Maryland,,,,,,,
21046,Out of NYS,Other,Maryland,,,,,,,
21050,Out of NYS,Other,Maryland,,,,,,,
21054,Out of NYS,Other,Maryland,,,,,,,
21075,Out of NYS,Other,Maryland,,,,,,,
21076,Out of NYS,Other,Maryland,,,,,,,
21113,Out of NYS,Other,Maryland,,,,,,,
21133,Out of NYS,Other,Maryland,,,,,,,
21163,Out of NYS,Other,Maryland,,,,,,,
21202,Out of NYS,Other,Maryland,,,,,,,
21204,Out of NYS,Other,Maryland,,,,,,,
21209,Out of NYS,Other,Maryland,,,,,,,
21212,Out of NYS,Other,Maryland,,,,,,,
21214,Out of NYS,Other,Maryland,,,,,,,
21215,Out of NYS,Other,Maryland,,,,,,,
21216,Out of NYS,Other,Maryland,,,,,,,
21220,Out of NYS,Other,Maryland,,,,,,,
21227,Out of NYS,Other,Maryland,,,,,,,
21230,Out of NYS,Other,Maryland,,,,,,,
21231,Out of NYS,Other,Maryland,,,,,,,
21401,Out of NYS,Other,Maryland,,,,,,,
21403,Out of NYS,Other,Maryland,,,,,,,
21620,Out of NYS,Other,Maryland,,,,,,,
21635,Out of NYS,Other,Maryland,,,,,,,
21663,Out of NYS,Other,Maryland,,,,,,,
21738,Out of NYS,Other,Maryland,,,,,,,
21740,Out of NYS,Other,Maryland,,,,,,,
21742,Out of NYS,Other,Maryland,,,,,,,
21804,Out of NYS,Other,Maryland,,,,,,,
21811,Out of NYS,Other,Maryland,,,,,,,
21842,Out of NYS,Other,Maryland,,,,,,,
21849,Out of NYS,Other,Maryland,,,,,,,
21863,Out of NYS,Other,Maryland,,,,,,,
21921,Out of NYS,Other,Maryland,,,,,,,
01054,Out of NYS,Other,Massachusetts,,,,,,,
01060,Out of NYS,Other,Massachusetts,,,,,,,
01062,Out of NYS,Other,Massachusetts,,,,,,,
01095,Out of NYS,Other,Massachusetts,,,,,,,
01106,Out of NYS,Other,Massachusetts,,,,,,,
01109,Out of NYS,Other,Massachusetts,,,,,,,
01201,Out of NYS,Other,Massachusetts,,,,,,,
01222,Out of NYS,Other,Massachusetts,,,,,,,
01226,Out of NYS,Other,Massachusetts,,,,,,,
01230,Out of NYS,Other,Massachusetts,,,,,,,
01235,Out of NYS,Other,Massachusetts,,,,,,,
01238,Out of NYS,Other,Massachusetts,,,,,,,
01240,Out of NYS,Other,Massachusetts,,,,,,,
01245,Out of NYS,Other,Massachusetts,,,,,,,
01257,Out of NYS,Other,Massachusetts,,,,,,,
01262,Out of NYS,Other,Massachusetts,,,,,,,
01267,Out of NYS,Other,Massachusetts,,,,,,,
01730,Out of NYS,Other,Massachusetts,,,,,,,
01742,Out of NYS,Other,Massachusetts,,,,,,,
01754,Out of NYS,Other,Massachusetts,,,,,,,
01770,Out of NYS,Other,Massachusetts,,,,,,,
01776,Out of NYS,Other,Massachusetts,,,,,,,
01778,Out of NYS,Other,Massachusetts,,,,,,,
01844,Out of NYS,Other,Massachusetts,,,,,,,
01845,Out of NYS,Other,Massachusetts,,,,,,,
01890,Out of NYS,Other,Massachusetts,,,,,,,
01902,Out of NYS,Other,Massachusetts,,,,,,,
01906,Out of NYS,Other,Massachusetts,,,,,,,
01950,Out of NYS,Other,Massachusetts,,,,,,,
01982,Out of NYS,Other,Massachusetts,,,,,,,
02025,Out of NYS,Other,Massachusetts,,,,,,,
02043,Out of NYS,Other,Massachusetts,,,,,,,
02066,Out of NYS,Other,Massachusetts,,,,,,,
02067,Out of NYS,Other,Massachusetts,,,,,,,
02116,Out of NYS,Other,Massachusetts,,,,,,,
02118,Out of NYS,Other,Massachusetts,,,,,,,
02120,Out of NYS,Other,Massachusetts,,,,,,,
02121,Out of NYS,Other,Massachusetts,,,,,,,
02127,Out of NYS,Other,Massachusetts,,,,,,,
02130,Out of NYS,Other,Massachusetts,,,,,,,
02136,Out of NYS,Other,Massachusetts,,,,,,,
02360,Out of NYS,Other,Massachusetts,,,,,,,
02532,Out of NYS,Other,Massachusetts,,,,,,,
02630,Out of NYS,Other,Massachusetts,,,,,,,
02645,Out of NYS,Other,Massachusetts,,,,,,,
02780,Out of NYS,Other,Massachusetts,,,,,,,
02806,Out of NYS,Other,Massachusetts,,,,,,,
02818,Out of NYS,Other,Massachusetts,,,,,,,
01001,Out of NYS,Other,Massachusetts,,,,,,,
01002,Out of NYS,Other,Massachusetts,,,,,,,
01035,Out of NYS,Other,Massachusetts,,,,,,,
01038,Out of NYS,Other,Massachusetts,,,,,,,
01040,Out of NYS,Other,Massachusetts,,,,,,,
01104,Out of NYS,Other,Massachusetts,,,,,,,
01247,Out of NYS,Other,Massachusetts,,,,,,,
01259,Out of NYS,Other,Massachusetts,,,,,,,
01266,Out of NYS,Other,Massachusetts,,,,,,,
01270,Out of NYS,Other,Massachusetts,,,,,,,
01475,Out of NYS,Other,Massachusetts,,,,,,,
01581,Out of NYS,Other,Massachusetts,,,,,,,
01585,Out of NYS,Other,Massachusetts,,,,,,,
01603,Out of NYS,Other,Massachusetts,,,,,,,
01604,Out of NYS,Other,Massachusetts,,,,,,,
01757,Out of NYS,Other,Massachusetts,,,,,,,
01851,Out of NYS,Other,Massachusetts,,,,,,,
01886,Out of NYS,Other,Massachusetts,,,,,,,
01949,Out of NYS,Other,Massachusetts,,,,,,,
02030,Out of NYS,Other,Massachusetts,,,,,,,
02114,Out of NYS,Other,Massachusetts,,,,,,,
02131,Out of NYS,Other,Massachusetts,,,,,,,
02138,Out of NYS,Other,Massachusetts,,,,,,,
02141,Out of NYS,Other,Massachusetts,,,,,,,
02142,Out of NYS,Other,Massachusetts,,,,,,,
02145,Out of NYS,Other,Massachusetts,,,,,,,
02149,Out of NYS,Other,Massachusetts,,,,,,,
02151,Out of NYS,Other,Massachusetts,,,,,,,
02184,Out of NYS,Other,Massachusetts,,,,,,,
02186,Out of NYS,Other,Massachusetts,,,,,,,
02189,Out of NYS,Other,Massachusetts,,,,,,,
02215,Out of NYS,Other,Massachusetts,,,,,,,
02324,Out of NYS,Other,Massachusetts,,,,,,,
02359,Out of NYS,Other,Massachusetts,,,,,,,
02368,Out of NYS,Other,Massachusetts,,,,,,,
02446,Out of NYS,Other,Massachusetts,,,,,,,
02459,Out of NYS,Other,Massachusetts,,,,,,,
02460,Out of NYS,Other,Massachusetts,,,,,,,
02467,Out of NYS,Other,Massachusetts,,,,,,,
02468,Out of NYS,Other,Massachusetts,,,,,,,
02472,Out of NYS,Other,Massachusetts,,,,,,,
02481,Out of NYS,Other,Massachusetts,,,,,,,
02482,Out of NYS,Other,Massachusetts,,,,,,,
02493,Out of NYS,Other,Massachusetts,,,,,,,
02494,Out of NYS,Other,Massachusetts,,,,,,,
02536,Out of NYS,Other,Massachusetts,,,,,,,
02554,Out of NYS,Other,Massachusetts,,,,,,,
02556,Out of NYS,Other,Massachusetts,,,,,,,
02557,Out of NYS,Other,Massachusetts,,,,,,,
02633,Out of NYS,Other,Massachusetts,,,,,,,
02660,Out of NYS,Other,Massachusetts,,,,,,,
02666,Out of NYS,Other,Massachusetts,,,,,,,
02667,Out of NYS,Other,Massachusetts,,,,,,,
02703,Out of NYS,Other,Massachusetts,,,,,,,
02721,Out of NYS,Other,Massachusetts,,,,,,,
02739,Out of NYS,Other,Massachusetts,,,,,,,
02748,Out of NYS,Other,Massachusetts,,,,,,,
02769,Out of NYS,Other,Massachusetts,,,,,,,
02771,Out of NYS,Other,Massachusetts,,,,,,,
01710,Out of NYS,Other,Mexico,,,,,,,
05100,Out of NYS,Other,Mexico,,,,,,,
09830,Out of NYS,Other,Mexico,,,,,,,
52780,Out of NYS,Other,Mexico,,,,,,,
98000,Out of NYS,Other,Mexico,,,,,,,
48025,Out of NYS,Other,Michigan,,,,,,,
48073,Out of NYS,Other,Michigan,,,,,,,
48089,Out of NYS,Other,Michigan,,,,,,,
48103,Out of NYS,Other,Michigan,,,,,,,
48105,Out of NYS,Other,Michigan,,,,,,,
48126,Out of NYS,Other,Michigan,,,,,,,
48128,Out of NYS,Other,Michigan,,,,,,,
48160,Out of NYS,Other,Michigan,,,,,,,
48167,Out of NYS,Other,Michigan,,,,,,,
48176,Out of NYS,Other,Michigan,,,,,,,
48180,Out of NYS,Other,Michigan,,,,,,,
48197,Out of NYS,Other,Michigan,,,,,,,
48236,Out of NYS,Other,Michigan,,,,,,,
48301,Out of NYS,Other,Michigan,,,,,,,
48304,Out of NYS,Other,Michigan,,,,,,,
48312,Out of NYS,Other,Michigan,,,,,,,
48322,Out of NYS,Other,Michigan,,,,,,,
48324,Out of NYS,Other,Michigan,,,,,,,
48334,Out of NYS,Other,Michigan,,,,,,,
48336,Out of NYS,Other,Michigan,,,,,,,
48347,Out of NYS,Other,Michigan,,,,,,,
48375,Out of NYS,Other,Michigan,,,,,,,
48843,Out of NYS,Other,Michigan,,,,,,,
49001,Out of NYS,Other,Michigan,,,,,,,
49008,Out of NYS,Other,Michigan,,,,,,,
49315,Out of NYS,Other,Michigan,,,,,,,
49341,Out of NYS,Other,Michigan,,,,,,,
49664,Out of NYS,Other,Michigan,,,,,,,
49696,Out of NYS,Other,Michigan,,,,,,,
49779,Out of NYS,Other,Michigan,,,,,,,
49855,Out of NYS,Other,Michigan,,,,,,,
48346,Out of NYS,Other,Michigan,,,,,,,
55024,Out of NYS,Other,Minnesota,,,,,,,
55082,Out of NYS,Other,Minnesota,,,,,,,
55102,Out of NYS,Other,Minnesota,,,,,,,
55104,Out of NYS,Other,Minnesota,,,,,,,
55118,Out of NYS,Other,Minnesota,,,,,,,
55407,Out of NYS,Other,Minnesota,,,,,,,
55410,Out of NYS,Other,Minnesota,,,,,,,
55424,Out of NYS,Other,Minnesota,,,,,,,
55436,Out of NYS,Other,Minnesota,,,,,,,
55439,Out of NYS,Other,Minnesota,,,,,,,
38611,Out of NYS,Other,Mississippi,,,,,,,
38672,Out of NYS,Other,Mississippi,,,,,,,
38701,Out of NYS,Other,Mississippi,,,,,,,
39402,Out of NYS,Other,Mississippi,,,,,,,
39759,Out of NYS,Other,Mississippi,,,,,,,
63119,Out of NYS,Other,Missouri,,,,,,,
63121,Out of NYS,Other,Missouri,,,,,,,
63122,Out of NYS,Other,Missouri,,,,,,,
63124,Out of NYS,Other,Missouri,,,,,,,
63131,Out of NYS,Other,Missouri,,,,,,,
63141,Out of NYS,Other,Missouri,,,,,,,
63367,Out of NYS,Other,Missouri,,,,,,,
63801,Out of NYS,Other,Missouri,,,,,,,
64086,Out of NYS,Other,Missouri,,,,,,,
64101,Out of NYS,Other,Missouri,,,,,,,
64112,Out of NYS,Other,Missouri,,,,,,,
64118,Out of NYS,Other,Missouri,,,,,,,
64131,Out of NYS,Other,Missouri,,,,,,,
64151,Out of NYS,Other,Missouri,,,,,,,
65202,Out of NYS,Other,Missouri,,,,,,,
65203,Out of NYS,Other,Missouri,,,,,,,
59101,Out of NYS,Other,Montana,,,,,,,
59803,Out of NYS,Other,Montana,,,,,,,
59806,Out of NYS,Other,Montana,,,,,,,
89002,Out of NYS,Other,Nevada,,,,,,,
89011,Out of NYS,Other,Nevada,,,,,,,
89041,Out of NYS,Other,Nevada,,,,,,,
89052,Out of NYS,Other,Nevada,,,,,,,
89074,Out of NYS,Other,Nevada,,,,,,,
89108,Out of NYS,Other,Nevada,,,,,,,
89128,Out of NYS,Other,Nevada,,,,,,,
89131,Out of NYS,Other,Nevada,,,,,,,
89141,Out of NYS,Other,Nevada,,,,,,,
89144,Out of NYS,Other,Nevada,,,,,,,
89451,Out of NYS,Other,Nevada,,,,,,,
89509,Out of NYS,Other,Nevada,,,,,,,
89511,Out of NYS,Other,Nevada,,,,,,,
03031,Out of NYS,Other,New Hampshire,,,,,,,
03038,Out of NYS,Other,New Hampshire,,,,,,,
03055,Out of NYS,Other,New Hampshire,,,,,,,
03070,Out of NYS,Other,New Hampshire,,,,,,,
03079,Out of NYS,Other,New Hampshire,,,,,,,
03103,Out of NYS,Other,New Hampshire,,,,,,,
03110,Out of NYS,Other,New Hampshire,,,,,,,
03223,Out of NYS,Other,New Hampshire,,,,,,,
03237,Out of NYS,Other,New Hampshire,,,,,,,
03251,Out of NYS,Other,New Hampshire,,,,,,,
03257,Out of NYS,Other,New Hampshire,,,,,,,
03801,Out of NYS,Other,New Hampshire,,,,,,,
03833,Out of NYS,Other,New Hampshire,,,,,,,
03860,Out of NYS,Other,New Hampshire,,,,,,,
03862,Out of NYS,Other,New Hampshire,,,,,,,
03896,Out of NYS,Other,New Hampshire,,,,,,,
07001,Out of NYS,New Jersey,-,,,,,,,
07002,Out of NYS,New Jersey,-,,,,,,,
07003,Out of NYS,New Jersey,-,,,,,,,
07004,Out of NYS,New Jersey,-,,,,,,,
07005,Out of NYS,New Jersey,-,,,,,,,
07006,Out of NYS,New Jersey,-,,,,,,,
07008,Out of NYS,New Jersey,-,,,,,,,
07009,Out of NYS,New Jersey,-,,,,,,,
07010,Out of NYS,New Jersey,-,,,,,,,
07011,Out of NYS,New Jersey,-,,,,,,,
07012,Out of NYS,New Jersey,-,,,,,,,
07013,Out of NYS,New Jersey,-,,,,,,,
07014,Out of NYS,New Jersey,-,,,,,,,
07015,Out of NYS,New Jersey,-,,,,,,,
07016,Out of NYS,New Jersey,-,,,,,,,
07017,Out of NYS,New Jersey,-,,,,,,,
07018,Out of NYS,New Jersey,-,,,,,,,
07020,Out of NYS,New Jersey,-,,,,,,,
07021,Out of NYS,New Jersey,-,,,,,,,
07022,Out of NYS,New Jersey,-,,,,,,,
07023,Out of NYS,New Jersey,-,,,,,,,
07024,Out of NYS,New Jersey,-,,,,,,,
07026,Out of NYS,New Jersey,-,,,,,,,
07027,Out of NYS,New Jersey,-,,,,,,,
07028,Out of NYS,New Jersey,-,,,,,,,
07029,Out of NYS,New Jersey,-,,,,,,,
07030,Out of NYS,New Jersey,-,,,,,,,
07031,Out of NYS,New Jersey,-,,,,,,,
07032,Out of NYS,New Jersey,-,,,,,,,
07033,Out of NYS,New Jersey,-,,,,,,,
07034,Out of NYS,New Jersey,-,,,,,,,
07035,Out of NYS,New Jersey,-,,,,,,,
07036,Out of NYS,New Jersey,-,,,,,,,
07039,Out of NYS,New Jersey,-,,,,,,,
07040,Out of NYS,New Jersey,-,,,,,,,
07041,Out of NYS,New Jersey,-,,,,,,,
07042,Out of NYS,New Jersey,-,,,,,,,
07043,Out of NYS,New Jersey,-,,,,,,,
07044,Out of NYS,New Jersey,-,,,,,,,
07045,Out of NYS,New Jersey,-,,,,,,,
07046,Out of NYS,New Jersey,-,,,,,,,
07047,Out of NYS,New Jersey,-,,,,,,,
07050,Out of NYS,New Jersey,-,,,,,,,
07052,Out of NYS,New Jersey,-,,,,,,,
07054,Out of NYS,New Jersey,-,,,,,,,
07055,Out of NYS,New Jersey,-,,,,,,,
07057,Out of NYS,New Jersey,-,,,,,,,
